Centroide_Nota_1,Centroide_Nota_Final,Cluster
97.40484880265703,8.487627787349881,0
15.953176312248218,0.4293606998654145,1
0.5963453237424403,9.282359712230212,2
82.54015630815034,2.782270189802741,3
